UID,City,State,Country,Key,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20
84049013,Duchesne,Utah,US,"Duchesne, Utah, US",0,0,0,0,0,0
84049015,Emery,Utah,US,"Emery, Utah, US",0,0,0,0,0,0
84049017,Garfield,Utah,US,"Garfield, Utah, US",0,0,0,0,0,0
84049019,Grand,Utah,US,"Grand, Utah, US",0,0,0,0,0,0
84049021,Iron,Utah,US,"Iron, Utah, US",0,0,0,0,0,0
84049023,Juab,Utah,US,"Juab, Utah, US",0,0,0,0,0,0
84049025,Kane,Utah,US,"Kane, Utah, US",0,0,0,0,0,0
84049027,Millard,Utah,US,"Millard, Utah, US",0,0,0,0,0,0
84049029,Morgan,Utah,US,"Morgan, Utah, US",0,0,0,0,0,0
84049031,Piute,Utah,US,"Piute, Utah, US",0,0,0,0,0,0
84049033,Rich,Utah,US,"Rich, Utah, US",0,0,0,0,0,0
84049035,Salt Lake,Utah,US,"Salt Lake, Utah, US",74,74,74,78,78,81
84049037,San Juan,Utah,US,"San Juan, Utah, US",5,5,5,5,5,5
84049039,Sanpete,Utah,US,"Sanpete, Utah, US",0,0,0,0,0,0
84049041,Sevier,Utah,US,"Sevier, Utah, US",0,0,0,0,0,0
84049043,Summit,Utah,US,"Summit, Utah, US",0,0,0,0,0,0
84049045,Tooele,Utah,US,"Tooele, Utah, US",0,0,0,0,0,0
84049047,Uintah,Utah,US,"Uintah, Utah, US",0,0,0,0,0,0
84049049,Utah,Utah,US,"Utah, Utah, US",17,17,17,17,17,17
84049051,Wasatch,Utah,US,"Wasatch, Utah, US",2,2,2,2,2,2
84049053,Washington,Utah,US,"Washington,Utah,US",0,0,0,0,0,0
84049055,Wayne,Utah,US,"Wayne, Utah, US",0,0,0,0,0,0
84049057,Weber,Utah,US,"Weber,Utah,US",0,0,0,0,0,0
84050001,Addison,Vermont,US,"Addison, Vermont, US",2,2,2,2,2,2
84050003,Bennington,Vermont,US,"Bennington, Vermont, US",1,1,1,1,1,1
84050005,Caledonia,Vermont,US,"Caledonia, Vermont, US",0,0,0,0,0,0
84050007,Chittenden,Vermont,US,"Chittenden, Vermont, US",39,39,39,39,39,39
84050009,Essex,Vermont,US,"Essex, Vermont, US",0,0,0,0,0,0
84050011,Franklin,Vermont,US,"Franklin, Vermont, US",5,5,5,5,5,5
84050013,Grand Isle,Vermont,US,"Grand Isle, Vermont, US",0,0,0,0,0,0
84050015,Lamoille,Vermont,US,"Lamoille, Vermont, US",1,1,1,1,1,1
84050017,Orange,Vermont,US,"Orange, Vermont, US",0,0,0,0,0,0
84050019,Orleans,Vermont,US,"Orleans, Vermont, US",0,0,0,0,0,0
84050021,Rutland,Vermont,US,"Rutland, Vermont, US",1,1,1,1,1,1
84050023,Washington,Vermont,US,"Washington, Vermont, US",1,1,1,1,1,1
84050025,Windham,Vermont,US,"Windham, Vermont, US",3,3,3,3,3,3
84050027,Windsor,Vermont,US,"Windsor, Vermont, US",2,2,2,2,2,2
84051001,Accomack,Virginia,US,"Accomack, Virginia, US",12,12,12,12,12,12
84051003,Albemarle,Virginia,US,"Albemarle, Virginia, US",8,8,8,8,8,8
84051005,Alleghany,Virginia,US,"Alleghany, Virginia, US",2,2,2,2,2,2
84051007,Amelia,Virginia,US,"Amelia, Virginia, US",1,1,1,1,1,1
84051009,Amherst,Virginia,US,"Amherst, Virginia, US",0,0,0,0,0,0
84051011,Appomattox,Virginia,US,"Appomattox, Virginia, US",0,0,0,0,0,0
84051013,Arlington,Virginia,US,"Arlington, Virginia, US",115,116,117,120,120,121
84051015,Augusta,Virginia,US,"Augusta, Virginia, US",1,1,2,2,2,2
84051017,Bath,Virginia,US,"Bath, Virginia, US",0,0,0,0,0,0
84051019,Bedford,Virginia,US,"Bedford, Virginia, US",2,2,2,2,2,2
84051021,Bland,Virginia,US,"Bland, Virginia, US",0,0,0,0,0,0
84051023,Botetourt,Virginia,US,"Botetourt, Virginia, US",4,4,4,4,4,4
84051025,Brunswick,Virginia,US,"Brunswick, Virginia, US",1,1,1,1,1,1
84051027,Buchanan,Virginia,US,"Buchanan, Virginia, US",0,0,0,0,0,0
84051029,Buckingham,Virginia,US,"Buckingham, Virginia, US",3,3,3,3,3,3
84051031,Campbell,Virginia,US,"Campbell, Virginia, US",1,1,1,1,1,1
84051033,Caroline,Virginia,US,"Caroline, Virginia, US",2,2,2,2,3,3
84051035,Carroll,Virginia,US,"Carroll, Virginia, US",1,1,1,1,1,1
84051036,Charles City,Virginia,US,"Charles City, Virginia, US",1,1,1,2,2,2
84051037,Charlotte,Virginia,US,"Charlotte, Virginia, US",0,0,0,0,0,0
84051041,Chesterfield,Virginia,US,"Chesterfield, Virginia, US",35,35,37,37,37,37
84051043,Clarke,Virginia,US,"Clarke, Virginia, US",0,0,0,0,0,0
84051045,Craig,Virginia,US,"Craig, Virginia, US",0,0,0,0,0,0
84051047,Culpeper,Virginia,US,"Culpeper, Virginia, US",6,6,8,8,8,8
84051049,Cumberland,Virginia,US,"Cumberland, Virginia, US",0,0,0,0,0,0
84051051,Dickenson,Virginia,US,"Dickenson, Virginia, US",0,0,0,0,0,0
84051053,Dinwiddie,Virginia,US,"Dinwiddie, Virginia, US",0,0,0,0,0,0
84051057,Essex,Virginia,US,"Essex, Virginia, US",0,0,0,0,0,0
84051059,Fairfax,Virginia,US,"Fairfax, Virginia, US",383,387,391,396,403,410
84051061,Fauquier,Virginia,US,"Fauquier, Virginia, US",6,6,6,6,6,6
84051063,Floyd,Virginia,US,"Floyd, Virginia, US",0,0,0,0,1,1
84051065,Fluvanna,Virginia,US,"Fluvanna, Virginia, US",6,6,6,6,6,6
84051067,Franklin,Virginia,US,"Franklin, Virginia, US",1,1,1,1,1,1
84051069,Frederick,Virginia,US,"Frederick, Virginia, US",4,4,4,4,4,4
84051071,Giles,Virginia,US,"Giles, Virginia, US",0,0,0,0,0,0
84051073,Gloucester,Virginia,US,"Gloucester, Virginia, US",1,1,1,1,1,1
84051075,Goochland,Virginia,US,"Goochland, Virginia, US",6,6,6,6,6,6
84051077,Grayson,Virginia,US,"Grayson, Virginia, US",0,0,0,0,0,0
84051079,Greene,Virginia,US,"Greene, Virginia, US",1,1,1,1,1,1
84051081,Greensville,Virginia,US,"Greensville, Virginia, US",7,7,7,7,7,7
84051083,Halifax,Virginia,US,"Halifax, Virginia, US",0,0,0,1,1,1
84051085,Hanover,Virginia,US,"Hanover, Virginia, US",24,24,24,24,24,24
84051087,Henrico,Virginia,US,"Henrico, Virginia, US",133,134,135,134,134,134
84051089,Henry,Virginia,US,"Henry, Virginia, US",3,3,3,3,3,3
84051091,Highland,Virginia,US,"Highland, Virginia, US",0,0,0,0,0,0
84051093,Isle of Wight,Virginia,US,"Isle of Wight, Virginia, US",3,3,3,3,3,3
84051095,James City,Virginia,US,"James City, Virginia, US",15,15,15,15,15,15
84051097,King and Queen,Virginia,US,"King and Queen, Virginia, US",1,1,1,1,1,1
84051099,King George,Virginia,US,"King George, Virginia, US",4,4,4,4,4,4
84051101,King William,Virginia,US,"King William, Virginia, US",0,0,0,0,0,0
84051103,Lancaster,Virginia,US,"Lancaster, Virginia, US",0,0,0,0,0,0
84051105,Lee,Virginia,US,"Lee, Virginia, US",0,0,0,0,0,0
84051107,Loudoun,Virginia,US,"Loudoun, Virginia, US",62,66,67,67,67,67
84051109,Louisa,Virginia,US,"Louisa, Virginia, US",1,1,1,1,1,1
84051111,Lunenburg,Virginia,US,"Lunenburg, Virginia, US",0,0,0,0,0,0
84051113,Madison,Virginia,US,"Madison, Virginia, US",1,1,1,1,1,1
84051115,Mathews,Virginia,US,"Mathews, Virginia, US",0,0,0,0,0,0
84051117,Mecklenburg,Virginia,US,"Mecklenburg, Virginia, US",21,21,22,23,23,23
84051119,Middlesex,Virginia,US,"Middlesex, Virginia, US",0,0,0,0,0,0
84051121,Montgomery,Virginia,US,"Montgomery, Virginia, US",1,1,1,1,1,1
84051125,Nelson,Virginia,US,"Nelson, Virginia, US",0,0,0,0,0,0
84051127,New Kent,Virginia,US,"New Kent, Virginia, US",1,1,1,1,1,1
84051131,Northampton,Virginia,US,"Northampton, Virginia, US",23,23,23,23,25,25
84051133,Northumberland,Virginia,US,"Northumberland, Virginia, US",1,1,1,1,1,1
84051135,Nottoway,Virginia,US,"Nottoway, Virginia, US",0,0,0,0,0,0
84051137,Orange,Virginia,US,"Orange, Virginia, US",1,1,1,1,1,1
84051139,Page,Virginia,US,"Page, Virginia, US",21,21,24,24,24,24
84051141,Patrick,Virginia,US,"Patrick, Virginia, US",0,0,0,0,0,0
84051143,Pittsylvania,Virginia,US,"Pittsylvania, Virginia, US",1,1,1,1,1,1
84051145,Powhatan,Virginia,US,"Powhatan, Virginia, US",0,0,0,0,0,0
84051147,Prince Edward,Virginia,US,"Prince Edward, Virginia, US",2,2,2,2,2,2
84051149,Prince George,Virginia,US,"Prince George, Virginia, US",0,0,0,0,0,0
84051153,Prince William,Virginia,US,"Prince William, Virginia, US",104,104,104,109,110,110
84051155,Pulaski,Virginia,US,"Pulaski, Virginia, US",0,0,0,0,0,0
84051157,Rappahannock,Virginia,US,"Rappahannock, Virginia, US",0,0,0,0,0,0
84051159,Richmond,Virginia,US,"Richmond, Virginia, US",4,4,4,5,5,5
84051161,Roanoke,Virginia,US,"Roanoke, Virginia, US",7,7,7,6,6,6
84051163,Rockbridge,Virginia,US,"Rockbridge, Virginia, US",0,0,0,0,0,0
84051165,Rockingham,Virginia,US,"Rockingham, Virginia, US",6,6,6,6,6,6
84051167,Russell,Virginia,US,"Russell, Virginia, US",0,0,0,0,0,0
84051169,Scott,Virginia,US,"Scott, Virginia, US",2,2,2,2,2,2
84051171,Shenandoah,Virginia,US,"Shenandoah, Virginia, US",21,21,22,22,22,22
84051173,Smyth,Virginia,US,"Smyth, Virginia, US",0,0,0,0,0,0
84051175,Southampton,Virginia,US,"Southampton, Virginia, US",2,2,2,2,2,2
84051177,Spotsylvania,Virginia,US,"Spotsylvania, Virginia, US",7,7,7,7,7,7
84051179,Stafford,Virginia,US,"Stafford, Virginia, US",4,5,5,5,5,5
84051181,Surry,Virginia,US,"Surry, Virginia, US",1,1,1,1,1,1
84051183,Sussex,Virginia,US,"Sussex, Virginia, US",2,2,2,2,2,2
84051185,Tazewell,Virginia,US,"Tazewell, Virginia, US",0,0,0,0,0,0
84051187,Warren,Virginia,US,"Warren, Virginia, US",2,2,2,3,3,4
84051191,Washington,Virginia,US,"Washington, Virginia, US",4,4,4,4,4,4
84051193,Westmoreland,Virginia,US,"Westmoreland, Virginia, US",1,1,1,1,1,1
84051195,Wise,Virginia,US,"Wise, Virginia, US",2,2,2,2,2,2
84051197,Wythe,Virginia,US,"Wythe, Virginia, US",1,1,1,1,1,1
84051199,York,Virginia,US,"York, Virginia, US",3,3,3,3,3,3
84051510,Alexandria,Virginia,US,"Alexandria, Virginia, US",44,45,44,46,46,45
84051520,Bristol,Virginia,US,"Bristol, Virginia, US",0,0,0,0,0,0
84051530,Buena Vista,Virginia,US,"Buena Vista, Virginia, US",0,0,0,0,0,0
84051540,Charlottesville,Virginia,US,"Charlottesville, Virginia, US",3,3,3,3,3,3
84051550,Chesapeake,Virginia,US,"Chesapeake, Virginia, US",15,15,15,15,15,15
84051570,Colonial Heights,Virginia,US,"Colonial Heights, Virginia, US",17,17,17,17,17,17
84051580,Covington,Virginia,US,"Covington, Virginia, US",0,0,0,0,0,0
84051590,Danville,Virginia,US,"Danville, Virginia, US",2,2,2,2,2,2
84051595,Emporia,Virginia,US,"Emporia, Virginia, US",5,6,6,6,6,6
84051600,Fairfax City,Virginia,US,"Fairfax City, Virginia, US",6,6,6,6,6,5
84051610,Falls Church,Virginia,US,"Falls Church, Virginia, US",8,8,8,8,8,8
84051620,Franklin City,Virginia,US,"Franklin City, Virginia, US",2,2,2,2,2,2
84051630,Fredericksburg,Virginia,US,"Fredericksburg, Virginia, US",0,0,0,0,1,1
84051640,Galax,Virginia,US,"Galax, Virginia, US",0,0,0,1,1,1
84051650,Hampton,Virginia,US,"Hampton, Virginia, US",3,3,3,3,4,4
84051660,Harrisonburg,Virginia,US,"Harrisonburg, Virginia, US",23,23,23,23,23,23
84051670,Hopewell,Virginia,US,"Hopewell, Virginia, US",0,1,1,1,2,2
84051678,Lexington,Virginia,US,"Lexington, Virginia, US",0,0,0,0,0,0
84051680,Lynchburg,Virginia,US,"Lynchburg, Virginia, US",1,1,1,1,1,1
84051683,Manassas,Virginia,US,"Manassas,Virginia,US",10,11,11,12,12,12
84051685,Manassas Park,Virginia,US,"Manassas Park, Virginia, US",6,6,6,6,6,6
84051690,Martinsville,Virginia,US,"Martinsville, Virginia, US",1,1,1,1,1,1
84051700,Newport News,Virginia,US,"Newport News, Virginia, US",10,10,10,10,10,10
84051710,Norfolk,Virginia,US,"Norfolk, Virginia, US",6,6,6,6,6,6
84051720,Norton,Virginia,US,"Norton, Virginia, US",0,0,0,0,0,0
84051730,Petersburg,Virginia,US,"Petersburg, Virginia, US",3,3,3,3,3,3
84051735,Poquoson,Virginia,US,"Poquoson, Virginia, US",0,0,0,0,0,0
84051740,Portsmouth,Virginia,US,"Portsmouth, Virginia, US",11,11,11,11,11,11
84051750,Radford,Virginia,US,"Radford, Virginia, US",0,0,0,0,0,0
84051760,Richmond City,Virginia,US,"Richmond City, Virginia, US",24,25,24,24,24,25
84051770,Roanoke City,Virginia,US,"Roanoke City, Virginia, US",9,9,9,10,10,10
84051775,Salem,Virginia,US,"Salem, Virginia, US",3,3,3,3,3,3
84051790,Staunton,Virginia,US,"Staunton, Virginia, US",0,0,0,0,0,0
84051800,Suffolk,Virginia,US,"Suffolk, Virginia, US",32,33,33,33,33,33
84051810,Virginia Beach,Virginia,US,"Virginia Beach, Virginia, US",23,23,23,23,24,25
84051820,Waynesboro,Virginia,US,"Waynesboro, Virginia, US",0,0,0,0,0,0
84051830,Williamsburg,Virginia,US,"Williamsburg, Virginia, US",4,4,4,4,5,5
84051840,Winchester,Virginia,US,"Winchester, Virginia, US",2,2,2,2,2,2
84053001,Adams,Washington,US,"Adams, Washington, US",0,0,0,0,0,0
84053003,Asotin,Washington,US,"Asotin, Washington, US",2,2,2,2,2,2
84053005,Benton,Washington,US,"Benton, Washington, US",62,62,63,63,63,64
84053007,Chelan,Washington,US,"Chelan, Washington, US",6,6,6,6,6,6
84053009,Clallam,Washington,US,"Clallam, Washington, US",0,0,0,0,0,0
84053011,Clark,Washington,US,"Clark, Washington, US",22,22,22,22,23,24
84053013,Columbia,Washington,US,"Columbia, Washington, US",0,0,0,0,0,0
84053015,Cowlitz,Washington,US,"Cowlitz, Washington, US",0,0,0,0,0,0
84053017,Douglas,Washington,US,"Douglas, Washington, US",3,3,3,3,3,3
84053019,Ferry,Washington,US,"Ferry, Washington, US",0,0,0,0,0,0
84053021,Franklin,Washington,US,"Franklin, Washington, US",20,20,20,20,20,21
84053023,Garfield,Washington,US,"Garfield, Washington, US",0,0,0,0,0,0
84053025,Grant,Washington,US,"Grant, Washington, US",4,4,4,4,4,4
84053027,Grays Harbor,Washington,US,"Grays Harbor, Washington, US",0,0,0,0,0,0
84053029,Island,Washington,US,"Island, Washington, US",11,11,11,11,11,11
84053031,Jefferson,Washington,US,"Jefferson, Washington, US",0,0,0,0,0,0
84053033,King,Washington,US,"King, Washington, US",567,569,570,573,574,576
84053035,Kitsap,Washington,US,"Kitsap, Washington, US",2,2,2,2,2,2
84053037,Kittitas,Washington,US,"Kittitas, Washington, US",0,0,0,0,0,0
84053039,Klickitat,Washington,US,"Klickitat, Washington, US",3,3,3,3,3,3
84053041,Lewis,Washington,US,"Lewis, Washington, US",3,3,3,3,3,3
84053043,Lincoln,Washington,US,"Lincoln, Washington, US",0,0,0,0,0,0
84053045,Mason,Washington,US,"Mason, Washington, US",1,1,1,1,1,1
84053047,Okanogan,Washington,US,"Okanogan, Washington, US",1,1,1,1,1,1
84053049,Pacific,Washington,US,"Pacific, Washington, US",1,1,1,1,1,1
84053051,Pend Oreille,Washington,US,"Pend Oreille, Washington, US",0,0,0,0,0,0
84053053,Pierce,Washington,US,"Pierce, Washington, US",79,79,81,82,83,84
84053055,San Juan,Washington,US,"San Juan, Washington, US",0,0,0,0,0,0
84053057,Skagit,Washington,US,"Skagit, Washington, US",15,15,15,15,15,15
84053059,Skamania,Washington,US,"Skamania, Washington, US",0,0,0,0,0,0
84053061,Snohomish,Washington,US,"Snohomish, Washington, US",148,149,149,150,150,152
84053063,Spokane,Washington,US,"Spokane, Washington, US",32,33,34,34,34,35
84053065,Stevens,Washington,US,"Stevens, Washington, US",1,1,1,1,1,1
84053067,Thurston,Washington,US,"Thurston, Washington, US",2,2,2,2,2,2
84053069,Wahkiakum,Washington,US,"Wahkiakum, Washington, US",0,0,0,0,0,0
84053071,Walla Walla,Washington,US,"Walla Walla, Washington, US",2,2,2,2,2,2
84053073,Whatcom,Washington,US,"Whatcom, Washington, US",36,37,37,37,37,37
84053075,Whitman,Washington,US,"Whitman, Washington, US",0,0,0,0,0,0
84053077,Yakima,Washington,US,"Yakima, Washington, US",95,95,96,97,97,99
84054001,Barbour,West Virginia,US,"Barbour, West Virginia, US",1,1,1,1,1,1
84054003,Berkeley,West Virginia,US,"Berkeley, West Virginia, US",6,6,7,7,7,8
84054005,Boone,West Virginia,US,"Boone, West Virginia, US",0,0,0,0,0,0
84054007,Braxton,West Virginia,US,"Braxton, West Virginia, US",0,0,0,0,0,0
84054009,Brooke,West Virginia,US,"Brooke, West Virginia, US",0,0,0,0,0,0
84054011,Cabell,West Virginia,US,"Cabell, West Virginia, US",0,0,0,0,0,0
84054013,Calhoun,West Virginia,US,"Calhoun, West Virginia, US",0,0,0,0,0,0
84054015,Clay,West Virginia,US,"Clay, West Virginia, US",0,0,0,0,0,0
84054017,Doddridge,West Virginia,US,"Doddridge, West Virginia, US",0,0,0,0,0,0
84054019,Fayette,West Virginia,US,"Fayette, West Virginia, US",4,4,4,4,4,4
84054021,Gilmer,West Virginia,US,"Gilmer, West Virginia, US",0,0,0,0,0,0
84054023,Grant,West Virginia,US,"Grant, West Virginia, US",0,0,0,0,0,0
84054025,Greenbrier,West Virginia,US,"Greenbrier, West Virginia, US",0,0,0,0,0,0
84054027,Hampshire,West Virginia,US,"Hampshire, West Virginia, US",1,1,1,1,1,1
84054029,Hancock,West Virginia,US,"Hancock, West Virginia, US",0,0,0,0,0,0
84054031,Hardy,West Virginia,US,"Hardy, West Virginia, US",0,0,0,0,0,0
84054033,Harrison,West Virginia,US,"Harrison, West Virginia, US",1,1,1,1,1,1
84054035,Jackson,West Virginia,US,"Jackson, West Virginia, US",18,18,18,18,18,18
84054037,Jefferson,West Virginia,US,"Jefferson, West Virginia, US",1,1,1,1,1,4
84054039,Kanawha,West Virginia,US,"Kanawha, West Virginia, US",18,18,19,19,19,19
84054041,Lewis,West Virginia,US,"Lewis, West Virginia, US",1,1,1,1,1,1
84054043,Lincoln,West Virginia,US,"Lincoln, West Virginia, US",0,0,0,0,0,0
84054045,Logan,West Virginia,US,"Logan, West Virginia, US",1,1,1,1,1,1
84054047,McDowell,West Virginia,US,"McDowell, West Virginia, US",0,0,0,0,0,0
84054049,Marion,West Virginia,US,"Marion, West Virginia, US",2,2,2,2,2,2
84054051,Marshall,West Virginia,US,"Marshall, West Virginia, US",0,0,0,0,0,0
84054053,Mason,West Virginia,US,"Mason, West Virginia, US",0,0,0,0,0,0
84054055,Mercer,West Virginia,US,"Mercer, West Virginia, US",0,0,0,0,0,0
84054057,Mineral,West Virginia,US,"Mineral, West Virginia, US",1,1,1,1,1,1
84054059,Mingo,West Virginia,US,"Mingo, West Virginia, US",1,1,1,1,1,1
84054061,Monongalia,West Virginia,US,"Monongalia, West Virginia, US",5,4,4,4,5,5
84054063,Monroe,West Virginia,US,"Monroe, West Virginia, US",0,0,0,0,0,0
84054065,Morgan,West Virginia,US,"Morgan, West Virginia, US",0,0,0,0,0,0
84054067,Nicholas,West Virginia,US,"Nicholas, West Virginia, US",1,1,1,1,1,1
84054069,Ohio,West Virginia,US,"Ohio, West Virginia, US",1,1,1,1,1,1
84054071,Pendleton,West Virginia,US,"Pendleton, West Virginia, US",0,0,0,0,0,1
84054073,Pleasants,West Virginia,US,"Pleasants, West Virginia, US",0,0,0,0,0,0
84054075,Pocahontas,West Virginia,US,"Pocahontas, West Virginia, US",0,0,0,0,0,0
84054077,Preston,West Virginia,US,"Preston, West Virginia, US",1,3,3,3,3,2
84054079,Putnam,West Virginia,US,"Putnam, West Virginia, US",0,0,0,0,0,0
84054081,Raleigh,West Virginia,US,"Raleigh, West Virginia, US",0,0,0,0,0,0
84054083,Randolph,West Virginia,US,"Randolph, West Virginia, US",0,0,0,0,0,0
84054085,Ritchie,West Virginia,US,"Ritchie, West Virginia, US",0,0,0,0,0,0
84054087,Roane,West Virginia,US,"Roane, West Virginia, US",0,0,0,0,0,1
84054089,Summers,West Virginia,US,"Summers, West Virginia, US",0,0,0,0,0,0
84054091,Taylor,West Virginia,US,"Taylor, West Virginia, US",0,0,0,0,0,0
84054093,Tucker,West Virginia,US,"Tucker, West Virginia, US",0,0,0,0,0,0
84054095,Tyler,West Virginia,US,"Tyler, West Virginia, US",0,0,0,0,0,0
84054097,Upshur,West Virginia,US,"Upshur, West Virginia, US",0,0,0,0,0,0
84054099,Wayne,West Virginia,US,"Wayne, West Virginia, US",9,9,9,9,9,9
84054101,Webster,West Virginia,US,"Webster, West Virginia, US",0,0,0,0,0,0
84054103,Wetzel,West Virginia,US,"Wetzel, West Virginia, US",0,0,0,0,0,0
84054105,Wirt,West Virginia,US,"Wirt, West Virginia, US",0,0,0,0,0,0
84054107,Wood,West Virginia,US,"Wood, West Virginia, US",2,2,2,2,2,2
84054109,Wyoming,West Virginia,US,"Wyoming, West Virginia, US",0,0,0,0,0,0
84055001,Adams,Wisconsin,US,"Adams, Wisconsin, US",1,1,1,1,1,1
84055003,Ashland,Wisconsin,US,"Ashland, Wisconsin, US",0,0,0,0,0,0
84055005,Barron,Wisconsin,US,"Barron, Wisconsin, US",0,0,0,0,0,0
84055007,Bayfield,Wisconsin,US,"Bayfield, Wisconsin, US",1,1,1,1,1,1
84055009,Brown,Wisconsin,US,"Brown, Wisconsin, US",37,37,37,37,38,38
84055011,Buffalo,Wisconsin,US,"Buffalo, Wisconsin, US",1,1,1,1,1,2
84055013,Burnett,Wisconsin,US,"Burnett, Wisconsin, US",1,1,1,1,1,1
84055015,Calumet,Wisconsin,US,"Calumet, Wisconsin, US",1,1,1,1,1,1
84055017,Chippewa,Wisconsin,US,"Chippewa, Wisconsin, US",0,0,0,0,0,0
84055019,Clark,Wisconsin,US,"Clark, Wisconsin, US",4,4,4,4,4,4
84055021,Columbia,Wisconsin,US,"Columbia, Wisconsin, US",1,1,1,1,1,1
84055023,Crawford,Wisconsin,US,"Crawford, Wisconsin, US",0,0,0,0,0,0
84055025,Dane,Wisconsin,US,"Dane, Wisconsin, US",29,29,29,29,29,29
84055027,Dodge,Wisconsin,US,"Dodge, Wisconsin, US",2,2,2,3,3,4
84055029,Door,Wisconsin,US,"Door, Wisconsin, US",3,3,3,3,3,3
84055031,Douglas,Wisconsin,US,"Douglas, Wisconsin, US",0,0,0,0,0,0
84055033,Dunn,Wisconsin,US,"Dunn, Wisconsin, US",0,0,0,0,0,0
84055035,Eau Claire,Wisconsin,US,"Eau Claire, Wisconsin, US",0,0,0,0,0,0
84055037,Florence,Wisconsin,US,"Florence, Wisconsin, US",0,0,0,0,0,0
84055039,Fond du Lac,Wisconsin,US,"Fond du Lac, Wisconsin, US",5,5,5,5,5,5
84055041,Forest,Wisconsin,US,"Forest, Wisconsin, US",2,2,2,2,2,2
84055043,Grant,Wisconsin,US,"Grant, Wisconsin, US",12,12,12,12,12,12
84055045,Green,Wisconsin,US,"Green, Wisconsin, US",0,0,0,0,0,0
84055047,Green Lake,Wisconsin,US,"Green Lake, Wisconsin, US",0,0,0,0,0,0
84055049,Iowa,Wisconsin,US,"Iowa, Wisconsin, US",0,0,0,0,0,0
84055051,Iron,Wisconsin,US,"Iron, Wisconsin, US",1,1,1,1,1,1
84055053,Jackson,Wisconsin,US,"Jackson, Wisconsin, US",1,1,1,1,1,1
84055055,Jefferson,Wisconsin,US,"Jefferson, Wisconsin, US",3,3,3,3,3,3
84055057,Juneau,Wisconsin,US,"Juneau, Wisconsin, US",1,1,1,1,1,1
84055059,Kenosha,Wisconsin,US,"Kenosha, Wisconsin, US",30,30,30,30,33,34
84055061,Kewaunee,Wisconsin,US,"Kewaunee, Wisconsin, US",1,1,1,1,1,1
84055063,La Crosse,Wisconsin,US,"La Crosse, Wisconsin, US",0,0,0,0,0,0
84055065,Lafayette,Wisconsin,US,"Lafayette, Wisconsin, US",0,0,0,0,0,0
84055067,Langlade,Wisconsin,US,"Langlade, Wisconsin, US",0,0,0,0,0,0
84055069,Lincoln,Wisconsin,US,"Lincoln, Wisconsin, US",0,0,0,0,0,0
84055071,Manitowoc,Wisconsin,US,"Manitowoc, Wisconsin, US",1,1,1,1,1,1
84055073,Marathon,Wisconsin,US,"Marathon, Wisconsin, US",1,1,1,1,1,1
84055075,Marinette,Wisconsin,US,"Marinette, Wisconsin, US",2,2,2,2,2,2
84055077,Marquette,Wisconsin,US,"Marquette, Wisconsin, US",1,1,1,1,1,1
84055078,Menominee,Wisconsin,US,"Menominee, Wisconsin, US",0,0,0,0,0,0
84055079,Milwaukee,Wisconsin,US,"Milwaukee, Wisconsin, US",299,299,309,315,316,317
84055081,Monroe,Wisconsin,US,"Monroe, Wisconsin, US",1,1,1,1,1,1
84055083,Oconto,Wisconsin,US,"Oconto, Wisconsin, US",0,0,0,0,0,0
84055085,Oneida,Wisconsin,US,"Oneida, Wisconsin, US",0,0,0,0,0,0
84055087,Outagamie,Wisconsin,US,"Outagamie, Wisconsin, US",8,8,8,8,8,8
84055089,Ozaukee,Wisconsin,US,"Ozaukee, Wisconsin, US",12,12,12,13,13,13
84055091,Pepin,Wisconsin,US,"Pepin, Wisconsin, US",0,0,0,0,0,0
84055093,Pierce,Wisconsin,US,"Pierce, Wisconsin, US",0,0,0,0,0,0
84055095,Polk,Wisconsin,US,"Polk, Wisconsin, US",1,1,1,1,1,1
84055097,Portage,Wisconsin,US,"Portage, Wisconsin, US",0,0,0,0,0,0
84055099,Price,Wisconsin,US,"Price, Wisconsin, US",0,0,0,0,0,0
84055101,Racine,Wisconsin,US,"Racine, Wisconsin, US",37,40,41,41,44,46
84055103,Richland,Wisconsin,US,"Richland, Wisconsin, US",4,4,4,4,4,4
84055105,Rock,Wisconsin,US,"Rock, Wisconsin, US",19,19,19,19,20,20
84055107,Rusk,Wisconsin,US,"Rusk, Wisconsin, US",0,0,0,0,0,0
84055109,St. Croix,Wisconsin,US,"St. Croix, Wisconsin, US",0,0,0,0,0,0
84055111,Sauk,Wisconsin,US,"Sauk, Wisconsin, US",3,3,3,3,3,3
84055113,Sawyer,Wisconsin,US,"Sawyer, Wisconsin, US",0,0,0,0,0,0
84055115,Shawano,Wisconsin,US,"Shawano, Wisconsin, US",0,0,0,0,0,0
84055117,Sheboygan,Wisconsin,US,"Sheboygan, Wisconsin, US",3,3,3,3,3,3
84055119,Taylor,Wisconsin,US,"Taylor, Wisconsin, US",0,0,0,0,0,0
84055121,Trempealeau,Wisconsin,US,"Trempealeau, Wisconsin, US",0,0,0,0,0,0
84055123,Vernon,Wisconsin,US,"Vernon, Wisconsin, US",0,0,0,0,0,0
84055125,Vilas,Wisconsin,US,"Vilas, Wisconsin, US",0,0,0,0,0,0
84055127,Walworth,Wisconsin,US,"Walworth, Wisconsin, US",17,17,17,17,17,17
